ID_Pedidos,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Type_of_vehicle,Festival,duracion(min),ID_Clientes,ID_Comercios,ID_Repartidores
0x14f1 ,2022-03-18,20:40:00,20:55:00,Stormy,Jam ,motorcycle ,No ,15,311,182,75
0x474e ,2022-04-06,21:10:00,21:20:00,Cloudy,Jam ,motorcycle ,No ,10,324,121,5
0x20d7 ,2022-03-08,20:35:00,20:40:00,Fog,Jam ,motorcycle ,No ,5,62,49,38
0x58a4 ,2022-03-13,18:25:00,18:40:00,Cloudy,Medium ,electric_scooter ,No ,15,379,63,10
0xb4e8 ,2022-03-28,21:50:00,22:00:00,Sunny,Jam ,motorcycle ,No ,10,33,165,13
0x4a9d ,2022-04-06,20:00:00,20:15:00,Sandstorms,Jam ,motorcycle ,No ,15,768,58,51
0xa079 ,2022-03-29,22:15:00,22:30:00,Windy,Low ,scooter ,No ,15,690,25,23
0xe40 ,2022-03-21,10:15:00,10:25:00,Sunny,Low ,motorcycle ,No ,10,169,183,6
0xe02 ,2022-03-11,22:40:00,22:45:00,Cloudy,Low ,motorcycle ,No ,5,577,47,50
0x66af ,2022-03-14,22:35:00,22:45:00,Fog,Low ,scooter ,No ,10,687,152,13
0x76ad ,2022-04-04,18:10:00,18:25:00,Stormy,Medium ,motorcycle ,No ,15,561,126,5
0x28a1 ,2022-03-18,19:30:00,19:40:00,Cloudy,Jam ,motorcycle ,No ,10,705,138,25
0x5040 ,2022-03-12,20:30:00,20:45:00,Sunny,Jam ,scooter ,No ,15,381,131,77
0x2ee9 ,2022-03-06,23:15:00,23:20:00,Stormy,Low ,scooter ,No ,5,817,107,79
0x9056 ,2022-03-14,21:20:00,21:30:00,Sunny,Jam ,motorcycle ,No ,10,178,45,68
0x7d2a ,2022-03-23,21:30:00,21:40:00,Sandstorms,Jam ,scooter ,No ,10,345,104,91
0x3180 ,2022-03-12,18:40:00,18:50:00,Sunny,Medium ,motorcycle ,No ,10,614,36,93
0x96ab ,2022-03-29,19:15:00,19:30:00,Windy,Jam ,scooter ,No ,15,205,57,47
0x1462 ,2022-03-18,20:45:00,20:50:00,Windy,Jam ,motorcycle ,No ,5,261,80,87
0x9a24 ,2022-03-02,19:25:00,19:30:00,Cloudy,Jam ,motorcycle ,No ,5,27,17,28
0x2a2b ,2022-03-01,17:40:00,17:55:00,Cloudy,Medium ,scooter ,No ,15,853,176,51
0x7bd1 ,2022-03-27,21:10:00,21:15:00,Sunny,Jam ,motorcycle ,No ,5,919,124,26
0x7d4b ,2022-03-31,23:15:00,23:20:00,Fog,Low ,motorcycle ,No ,5,883,118,85
0x35d3 ,2022-03-10,17:20:00,17:25:00,Cloudy,Medium ,motorcycle ,Yes ,5,147,87,8
0x6d5f ,2022-03-07,10:35:00,10:45:00,Sandstorms,Low ,scooter ,No ,10,273,128,51
0x2883 ,2022-03-12,22:55:00,23:00:00,Cloudy,Low ,motorcycle ,No ,5,903,107,25
0x5294 ,2022-03-30,09:45:00,09:50:00,Cloudy,Low ,motorcycle ,No ,5,791,26,73
0x20ba ,2022-03-18,19:15:00,19:25:00,Fog,Jam ,scooter ,No ,10,622,78,88
0xd9be ,2022-02-12,17:35:00,17:50:00,Sunny,Medium ,motorcycle ,No ,15,862,53,6
0xac2 ,2022-04-03,17:30:00,17:40:00,Cloudy,Medium ,motorcycle ,No ,10,496,178,8
0x66fa ,2022-04-02,21:50:00,22:05:00,Sandstorms,Jam ,motorcycle ,No ,15,587,115,64
0xdd70 ,2022-02-12,20:50:00,21:00:00,Sandstorms,Jam ,scooter ,No ,10,66,69,12
0xcf45 ,2022-02-13,11:00:00,11:15:00,Stormy,Low ,motorcycle ,No ,15,829,132,66
0xad12 ,2022-03-16,21:45:00,21:50:00,Cloudy,Jam ,motorcycle ,No ,5,964,70,22
0x98e4 ,2022-03-15,08:35:00,08:45:00,Sandstorms,Low ,electric_scooter ,No ,10,498,120,17
0xcbb1 ,2022-02-16,19:20:00,19:25:00,Windy,Jam ,motorcycle ,No ,5,112,163,37
0x40a1 ,2022-03-04,23:50:00,00:00:00,Sunny,Low ,motorcycle ,No ,10,29,168,18
0x8a35 ,2022-04-05,17:35:00,17:40:00,Sunny,Medium ,motorcycle ,No ,5,347,14,13
0x1aad ,2022-03-07,10:20:00,10:30:00,Sandstorms,Low ,motorcycle ,No ,10,589,87,9
0x12a2 ,2022-03-13,23:25:00,23:40:00,Stormy,Low ,scooter ,No ,15,908,81,9
0x729f ,2022-03-09,22:35:00,22:40:00,Windy,Low ,motorcycle ,No ,5,184,152,63
0xda40 ,2022-02-15,10:35:00,10:45:00,Windy,Low ,scooter ,No ,10,14,181,96
0x2c9e ,2022-03-21,17:25:00,17:35:00,Fog,Medium ,motorcycle ,No ,10,495,147,60
0xaa62 ,2022-03-31,20:30:00,20:45:00,Windy,Jam ,motorcycle ,No ,15,954,171,4
0x1830 ,2022-03-10,20:55:00,21:10:00,Sunny,Jam ,motorcycle ,No ,15,937,178,8
0xdd7b ,2022-02-15,20:40:00,20:45:00,Fog,Jam ,motorcycle ,No ,5,508,167,29
0xcf03 ,2022-02-11,08:20:00,08:25:00,Fog,Low ,scooter ,No ,5,738,110,24
0x9a64 ,2022-03-18,21:45:00,22:00:00,Windy,Jam ,motorcycle ,Yes ,15,716,91,24
0x8643 ,2022-04-04,17:15:00,17:25:00,Sandstorms,Medium ,electric_scooter ,No ,10,563,81,85
0x98b9 ,2022-04-06,23:30:00,23:40:00,Stormy,Low ,motorcycle ,No ,10,700,132,84
0xcdfe ,2022-02-17,10:50:00,11:05:00,Sandstorms,Low ,scooter ,No ,15,208,29,16
0x291b ,2022-03-05,10:15:00,10:30:00,Sandstorms,Low ,scooter ,No ,15,41,57,100
0x68aa ,2022-03-11,10:00:00,10:05:00,Fog,Low ,motorcycle ,No ,5,73,115,34
0xd60b ,2022-02-18,21:15:00,21:20:00,Sunny,Jam ,motorcycle ,No ,5,25,28,78
0x5f4c ,2022-03-25,22:30:00,22:35:00,Stormy,Low ,scooter ,No ,5,442,33,54
0xe099 ,2022-02-17,10:00:00,10:10:00,Sandstorms,Low ,motorcycle ,No ,10,861,185,97
0x1565 ,2022-03-15,22:55:00,23:10:00,Windy,Low ,motorcycle ,No ,15,847,38,32
0xd80d ,2022-02-16,23:25:00,23:30:00,Cloudy,Low ,scooter ,No ,5,139,4,29
0xcf40 ,2022-02-16,20:15:00,20:20:00,Stormy,Jam ,motorcycle ,No ,5,731,149,93
0x45c9 ,2022-03-02,17:25:00,17:35:00,Sunny,Medium ,motorcycle ,No ,10,981,39,70
0x845d ,2022-03-14,19:10:00,19:15:00,Stormy,Jam ,motorcycle ,No ,5,291,171,25
0xafbc ,2022-03-19,08:20:00,08:30:00,Cloudy,Low ,motorcycle ,No ,10,294,188,91
0x96c6 ,2022-03-29,17:35:00,17:40:00,Stormy,Medium ,electric_scooter ,No ,5,247,131,40
0x1583 ,2022-03-04,21:40:00,21:50:00,Stormy,Jam ,motorcycle ,No ,10,562,145,49
0x583a ,2022-03-04,18:00:00,18:05:00,Fog,Medium ,scooter ,No ,5,219,159,48
0x1554 ,2022-03-01,11:45:00,12:00:00,Sandstorms,High ,motorcycle ,Yes ,15,508,37,30
0xb5e5 ,2022-03-26,22:50:00,22:55:00,Sandstorms,Low ,motorcycle ,No ,5,886,29,24
0x46ed ,2022-03-21,21:20:00,21:35:00,Fog,Jam ,electric_scooter ,No ,15,885,79,89
0xca72 ,2022-02-16,18:30:00,18:40:00,Cloudy,Medium ,scooter ,No ,10,306,79,53
0x1309 ,2022-04-01,20:45:00,20:50:00,Sunny,Jam ,scooter ,No ,5,760,161,89
0x2ab7 ,2022-03-20,23:00:00,23:15:00,Stormy,Low ,scooter ,No ,15,486,164,76
0x3546 ,2022-03-14,19:35:00,19:40:00,Fog,Jam ,motorcycle ,No ,5,702,117,51
0x63c8 ,2022-03-25,18:35:00,18:40:00,Windy,Medium ,motorcycle ,No ,5,985,64,71
0x6c6a ,2022-03-31,21:50:00,21:55:00,Windy,Jam ,motorcycle ,Yes ,5,369,97,18
0x56a1 ,2022-03-26,19:30:00,19:45:00,Cloudy,Jam ,scooter ,No ,15,353,93,79
0x20f4 ,2022-03-26,11:00:00,11:10:00,Cloudy,Low ,scooter ,No ,10,437,6,2
0xbc20 ,2022-03-06,22:10:00,22:20:00,Windy,Low ,scooter ,No ,10,350,8,37
0x1b2e ,2022-03-13,00:00:00,00:10:00,Sunny,Low ,scooter ,No ,10,965,81,100
0x3b06 ,2022-03-25,22:20:00,22:25:00,Sunny,Low ,scooter ,No ,5,885,9,42
0x8af0 ,2022-03-21,23:20:00,23:30:00,Sandstorms,Low ,motorcycle ,No ,10,638,171,80
0x646c ,2022-04-01,12:35:00,12:50:00,Sandstorms,High ,motorcycle ,No ,15,246,69,100
0x3d20 ,2022-03-13,10:45:00,10:50:00,Cloudy,Low ,motorcycle ,No ,5,408,61,80
0x3ed2 ,2022-03-17,23:40:00,23:50:00,Sunny,Low ,scooter ,No ,10,261,150,20
0x8107 ,2022-03-26,08:55:00,09:05:00,Fog,Low ,motorcycle ,No ,10,26,10,84
0x1b7e ,2022-03-27,22:20:00,22:25:00,Sandstorms,Low ,motorcycle ,No ,5,439,55,49
0x2405 ,2022-04-05,09:10:00,09:20:00,Stormy,Low ,motorcycle ,No ,10,459,102,27
0xde70 ,2022-02-17,21:25:00,21:40:00,Fog,Jam ,motorcycle ,No ,15,980,100,24
0x3a2f ,2022-04-01,23:55:00,00:00:00,Stormy,Low ,motorcycle ,No ,5,627,146,82
0x8241 ,2022-03-16,19:10:00,19:15:00,Fog,Jam ,scooter ,No ,5,157,156,56
0xed9 ,2022-03-20,20:15:00,20:25:00,Sandstorms,Jam ,scooter ,No ,10,657,169,54
0xc09d ,2022-02-17,11:55:00,12:05:00,Sandstorms,High ,motorcycle ,No ,10,861,69,56
0x6260 ,2022-03-12,22:35:00,22:40:00,Stormy,Low ,electric_scooter ,No ,5,684,24,6
0x8f52 ,2022-03-15,10:55:00,11:05:00,Sandstorms,Low ,scooter ,No ,10,723,29,77
0xd582 ,2022-02-18,17:30:00,17:35:00,Stormy,Medium ,motorcycle ,No ,5,714,133,6
0x3620 ,2022-03-05,21:00:00,21:15:00,Windy,Jam ,scooter ,No ,15,438,52,17
0xdd24 ,2022-02-12,18:15:00,18:25:00,Cloudy,Medium ,scooter ,No ,10,557,114,77
0x64fd ,2022-04-02,23:40:00,23:55:00,Stormy,Low ,motorcycle ,No ,15,500,180,11
0x8c5 ,2022-03-10,22:25:00,22:30:00,Stormy,Low ,motorcycle ,No ,5,279,51,54
0x5cc1 ,2022-04-01,14:10:00,14:20:00,Sunny,High ,motorcycle ,No ,10,289,63,58
0x55a1 ,2022-03-08,17:25:00,17:35:00,Windy,Medium ,scooter ,No ,10,975,83,91
0x399a ,2022-03-31,18:25:00,18:40:00,Fog,Medium ,motorcycle ,Yes ,15,490,20,37
0x7b7f ,2022-03-25,23:30:00,23:45:00,Cloudy,Low ,scooter ,No ,15,640,85,87
0x83b4 ,2022-03-31,20:45:00,20:55:00,Sunny,Jam ,motorcycle ,No ,10,401,32,13
0x93bd ,2022-03-23,19:25:00,19:30:00,Cloudy,Jam ,motorcycle ,No ,5,962,117,93
0x9b13 ,2022-04-03,17:15:00,17:25:00,Windy,Medium ,motorcycle ,No ,10,295,150,73
0x108f ,2022-03-06,17:45:00,18:00:00,Sunny,Medium ,motorcycle ,No ,15,854,185,1
0x8454 ,2022-04-05,15:10:00,15:15:00,Fog,Medium ,motorcycle ,No ,5,989,23,57
0xc955 ,2022-02-18,17:15:00,17:25:00,Sandstorms,Medium ,scooter ,No ,10,190,119,80
0x42fe ,2022-03-01,10:20:00,10:30:00,Windy,Low ,motorcycle ,No ,10,877,40,18
0x7d64 ,2022-03-04,17:15:00,17:20:00,Fog,Medium ,motorcycle ,No ,5,395,25,34
0xcc72 ,2022-02-14,22:00:00,22:05:00,Sandstorms,Jam ,electric_scooter ,No ,5,520,91,90
0x3d70 ,2022-04-01,09:55:00,10:05:00,Fog,Low ,motorcycle ,No ,10,66,50,56
0x5a9d ,2022-03-18,22:40:00,22:50:00,Cloudy,Low ,motorcycle ,No ,10,305,124,62
0x4ad6 ,2022-04-04,19:20:00,19:25:00,Stormy,Jam ,motorcycle ,No ,5,388,155,37
0xcfce ,2022-02-15,22:55:00,23:10:00,Fog,Low ,motorcycle ,No ,15,554,115,74
0x1d33 ,2022-03-19,17:50:00,17:55:00,Fog,Medium ,electric_scooter ,No ,5,188,147,9
0x301f ,2022-03-12,22:50:00,23:05:00,Fog,Low ,motorcycle ,No ,15,510,115,39
0xbc06 ,2022-03-30,16:25:00,16:40:00,Sandstorms,Medium ,motorcycle ,No ,15,198,157,100
0x5abc ,2022-03-07,17:55:00,18:10:00,Sunny,Medium ,scooter ,No ,15,944,144,4
0x91b6 ,2022-03-27,19:45:00,20:00:00,Sandstorms,Jam ,motorcycle ,No ,15,177,89,41
0x1512 ,2022-03-15,00:00:00,00:05:00,Cloudy,Low ,scooter ,No ,5,361,180,68
0x5ad9 ,2022-03-16,17:25:00,17:40:00,Fog,Medium ,scooter ,No ,15,171,9,80
0xb02a ,2022-03-11,21:35:00,21:40:00,Windy,Jam ,motorcycle ,No ,5,114,12,12
0x4235 ,2022-03-30,18:40:00,18:45:00,Windy,Medium ,scooter ,No ,5,750,88,23
0xd9ac ,2022-02-14,22:50:00,22:55:00,Stormy,Low ,motorcycle ,No ,5,729,74,34
0x5e83 ,2022-03-29,22:10:00,22:15:00,Windy,Low ,motorcycle ,No ,5,497,13,97
0x550e ,2022-03-02,21:35:00,21:40:00,Fog,Jam ,motorcycle ,No ,5,861,78,23
0x54e4 ,2022-04-05,19:15:00,19:25:00,Fog,Jam ,electric_scooter ,No ,10,595,98,84
0x11d7 ,2022-03-17,19:35:00,19:40:00,Sandstorms,Jam ,motorcycle ,No ,5,932,51,80
0xc725 ,2022-02-17,23:45:00,23:55:00,Stormy,Low ,scooter ,No ,10,727,41,68
0xa0f1 ,2022-03-25,18:35:00,18:45:00,Cloudy,Medium ,motorcycle ,No ,10,998,46,12
0xb8e9 ,2022-03-04,20:35:00,20:45:00,Stormy,Jam ,scooter ,No ,10,794,184,61
0xc102 ,2022-02-11,11:55:00,12:10:00,Sunny,High ,motorcycle ,No ,15,714,84,4
0x686e ,2022-04-02,22:30:00,22:35:00,Sandstorms,Low ,scooter ,No ,5,196,108,9
0x9c4 ,2022-03-29,21:45:00,22:00:00,Cloudy,Jam ,motorcycle ,No ,15,473,94,46
0x5806 ,2022-03-16,17:10:00,17:25:00,Windy,Medium ,motorcycle ,No ,15,981,187,55
0x301d ,2022-03-26,15:40:00,15:50:00,Fog,Medium ,motorcycle ,No ,10,654,149,35
0x995e ,2022-03-19,23:20:00,23:35:00,Windy,Low ,motorcycle ,No ,15,750,157,40
0xd6bb ,2022-02-18,17:20:00,17:25:00,Windy,Medium ,motorcycle ,No ,5,262,32,19
0x47b5 ,2022-03-28,09:45:00,10:00:00,Cloudy,Low ,motorcycle ,No ,15,243,127,90
0x94b3 ,2022-03-30,09:15:00,09:30:00,Stormy,Low ,scooter ,No ,15,901,85,7
0xb815 ,2022-03-16,22:50:00,23:05:00,Fog,Low ,scooter ,No ,15,524,151,65
0x9ad8 ,2022-03-19,18:10:00,18:15:00,Sandstorms,Medium ,scooter ,No ,5,317,180,38
0x96ce ,2022-03-23,18:30:00,18:40:00,Stormy,Medium ,scooter ,No ,10,122,93,69
0xa196 ,2022-03-03,17:15:00,17:30:00,Sunny,Medium ,motorcycle ,No ,15,588,71,11
0xc5b6 ,2022-02-12,18:45:00,18:50:00,Sandstorms,Medium ,scooter ,No ,5,363,112,2
0x60b9 ,2022-03-05,23:55:00,00:00:00,Cloudy,Low ,scooter ,No ,5,958,50,75
0x4fc4 ,2022-03-24,21:10:00,21:15:00,Cloudy,Jam ,motorcycle ,No ,5,497,81,41
0xae5 ,2022-03-27,23:10:00,23:25:00,Windy,Low ,motorcycle ,No ,15,436,29,69
0x3993 ,2022-03-08,19:20:00,19:25:00,Cloudy,Jam ,motorcycle ,No ,5,935,146,13
0x3946 ,2022-03-25,19:50:00,20:05:00,Stormy,Jam ,motorcycle ,No ,15,567,52,44
0xa003 ,2022-03-31,23:55:00,00:10:00,Sunny,Low ,scooter ,No ,15,699,50,92
0x8267 ,2022-03-29,20:25:00,20:30:00,Sandstorms,Jam ,scooter ,No ,5,111,147,75
0x681b ,2022-03-27,21:30:00,21:40:00,Sandstorms,Jam ,motorcycle ,No ,10,625,128,67
0x7630 ,2022-03-26,20:15:00,20:25:00,Sandstorms,Jam ,scooter ,No ,10,652,61,6
0xbb58 ,2022-03-29,21:20:00,21:30:00,Sunny,Jam ,motorcycle ,No ,10,711,18,54
0xa014 ,2022-03-23,20:30:00,20:35:00,Windy,Jam ,scooter ,No ,5,444,111,31
0x366e ,2022-03-13,08:30:00,08:35:00,Fog,Low ,motorcycle ,No ,5,357,160,60
0xa110 ,2022-03-19,21:30:00,21:45:00,Sunny,Jam ,motorcycle ,No ,15,898,48,71
0x27f6 ,2022-03-01,21:50:00,22:00:00,Windy,Jam ,motorcycle ,No ,10,581,14,93
0x9ca2 ,2022-03-02,19:30:00,19:45:00,Sandstorms,Jam ,scooter ,No ,15,220,9,33
0x2e3f ,2022-03-11,12:50:00,13:05:00,Cloudy,High ,motorcycle ,No ,15,188,30,72
0x9ad4 ,2022-03-30,11:50:00,12:05:00,Windy,High ,motorcycle ,No ,15,600,71,25
0x267f ,2022-04-02,19:00:00,19:05:00,Sandstorms,Medium ,motorcycle ,No ,5,222,4,25
0x497a ,2022-03-05,11:35:00,11:50:00,Cloudy,High ,motorcycle ,No ,15,1001,24,89
0xb0a9 ,2022-03-15,19:35:00,19:40:00,Stormy,Jam ,motorcycle ,No ,5,939,15,67
0x48f7 ,2022-03-27,22:30:00,22:40:00,Sandstorms,Low ,motorcycle ,No ,10,955,101,72
0xd5b4 ,2022-02-18,22:25:00,22:40:00,Sandstorms,Low ,scooter ,No ,15,685,2,8
0xdf8f ,2022-02-14,20:55:00,21:10:00,Cloudy,Jam ,scooter ,No ,15,409,82,53
0xcb58 ,2022-02-17,09:40:00,09:45:00,Sunny,Low ,motorcycle ,No ,5,326,163,66
0x80be ,2022-03-08,22:30:00,22:40:00,Cloudy,Low ,electric_scooter ,No ,10,215,180,98
0x2d41 ,2022-03-21,19:55:00,20:10:00,Stormy,Jam ,motorcycle ,No ,15,43,69,69
0xbb91 ,2022-03-01,09:10:00,09:15:00,Sandstorms,Low ,motorcycle ,No ,5,529,69,68
0xc901 ,2022-02-17,11:10:00,11:20:00,Fog,High ,motorcycle ,No ,10,67,124,55
0x252b ,2022-03-27,23:35:00,23:50:00,Windy,Low ,motorcycle ,No ,15,714,132,12
0x8928 ,2022-03-28,18:40:00,18:45:00,Fog,Medium ,motorcycle ,No ,5,704,66,32
0x460a ,2022-03-09,16:30:00,16:35:00,Sunny,Medium ,scooter ,No ,5,574,45,54
0x5c44 ,2022-04-04,18:35:00,18:40:00,Stormy,Medium ,motorcycle ,No ,5,160,3,8
0x775 ,2022-03-24,09:25:00,09:30:00,Stormy,Low ,scooter ,No ,5,817,2,51
0x3e2b ,2022-03-23,23:10:00,23:25:00,Fog,Low ,motorcycle ,No ,15,473,124,34
0xd1e7 ,2022-02-17,11:55:00,12:05:00,Sandstorms,High ,motorcycle ,No ,10,479,22,53
0xbd99 ,2022-03-05,22:15:00,22:20:00,Fog,Low ,motorcycle ,No ,5,256,144,88
0xac31 ,2022-03-27,22:35:00,22:50:00,Stormy,Low ,motorcycle ,No ,15,708,135,44
0x8189 ,2022-03-26,20:25:00,20:40:00,Cloudy,Jam ,motorcycle ,No ,15,949,160,91
0x742f ,2022-03-27,17:25:00,17:40:00,Sunny,Medium ,motorcycle ,No ,15,29,38,58
0xcfeb ,2022-02-17,17:15:00,17:20:00,Cloudy,Medium ,scooter ,No ,5,424,166,25
0x3176 ,2022-03-30,13:30:00,13:45:00,Stormy,High ,scooter ,No ,15,309,163,40
0x589e ,2022-03-16,17:40:00,17:55:00,Cloudy,Medium ,electric_scooter ,No ,15,920,21,96
0x9e56 ,2022-03-10,22:15:00,22:25:00,Fog,Low ,motorcycle ,No ,10,539,97,8
0x307f ,2022-03-06,19:50:00,20:05:00,Windy,Jam ,scooter ,No ,15,798,20,27
0x88c4 ,2022-03-24,21:50:00,22:05:00,Windy,Jam ,motorcycle ,No ,15,346,98,62
0x893 ,2022-03-26,21:25:00,21:35:00,Sunny,Jam ,motorcycle ,No ,10,215,61,7
0x8f96 ,2022-03-04,23:40:00,23:55:00,Fog,Low ,scooter ,No ,15,212,188,94
0x78b6 ,2022-03-19,20:40:00,20:45:00,Sandstorms,Jam ,motorcycle ,No ,5,78,53,80
0x4140 ,2022-03-24,10:45:00,11:00:00,Cloudy,Low ,motorcycle ,No ,15,782,141,50
0x7a57 ,2022-03-23,17:40:00,17:50:00,Windy,Medium ,motorcycle ,No ,10,603,48,68
0x43d5 ,2022-03-23,22:00:00,22:05:00,Sandstorms,Jam ,motorcycle ,No ,5,672,119,98
0x23f5 ,2022-03-30,17:25:00,17:30:00,Sandstorms,Medium ,scooter ,No ,5,723,116,78
0x969 ,2022-03-13,12:35:00,12:50:00,Cloudy,High ,motorcycle ,No ,15,291,56,55
0xe171 ,2022-02-17,11:35:00,11:40:00,Fog,High ,motorcycle ,No ,5,121,182,46
0x5245 ,2022-03-08,17:25:00,17:30:00,Cloudy,Medium ,motorcycle ,No ,5,743,14,39
0x165d ,2022-03-26,22:40:00,22:55:00,Sunny,Low ,scooter ,No ,15,938,116,59
0xd308 ,2022-02-11,17:00:00,17:10:00,Windy,Medium ,scooter ,No ,10,705,132,7
0x647a ,2022-04-04,23:25:00,23:30:00,Stormy,Low ,scooter ,No ,5,235,9,29
0x6650 ,2022-03-15,22:35:00,22:40:00,Windy,Low ,motorcycle ,No ,5,566,86,26
0xdcb5 ,2022-02-16,19:40:00,19:55:00,Cloudy,Jam ,motorcycle ,No ,15,841,84,30
0x131d ,2022-03-29,21:40:00,21:50:00,Sandstorms,Jam ,motorcycle ,No ,10,486,33,96
0x772c ,2022-04-05,15:20:00,15:25:00,Cloudy,Medium ,motorcycle ,No ,5,541,114,40
0x2b2f ,2022-03-08,20:45:00,20:55:00,Fog,Jam ,scooter ,No ,10,228,97,76
0x7500 ,2022-04-06,21:45:00,21:50:00,Stormy,Jam ,scooter ,No ,5,356,46,13
0x1698 ,2022-03-25,20:55:00,21:10:00,Cloudy,Jam ,motorcycle ,No ,15,683,185,48
0x3947 ,2022-03-26,18:40:00,18:55:00,Sunny,Medium ,scooter ,No ,15,472,65,59
0x214a ,2022-03-31,23:40:00,23:45:00,Sandstorms,Low ,motorcycle ,No ,5,230,17,96
0x2840 ,2022-03-13,08:35:00,08:40:00,Sandstorms,Low ,electric_scooter ,No ,5,379,58,80
0x41e6 ,2022-03-29,18:40:00,18:50:00,Fog,Medium ,scooter ,No ,10,882,69,8
0x5f7d ,2022-03-05,13:55:00,14:05:00,Cloudy,High ,motorcycle ,No ,10,66,71,67
0xc48a ,2022-02-15,15:00:00,15:10:00,Stormy,High ,motorcycle ,No ,10,548,25,69
0xd2cf ,2022-02-18,19:40:00,19:45:00,Cloudy,Jam ,motorcycle ,No ,5,608,44,98
0x5927 ,2022-03-06,23:00:00,23:15:00,Cloudy,Low ,motorcycle ,No ,15,515,96,76
0x57f2 ,2022-04-01,21:55:00,22:00:00,Sandstorms,Jam ,motorcycle ,No ,5,698,122,99
0x1b00 ,2022-03-21,09:25:00,09:30:00,Fog,Low ,electric_scooter ,No ,5,345,34,16
0x64f3 ,2022-03-06,20:35:00,20:40:00,Fog,Jam ,motorcycle ,No ,5,402,121,24
0xd0f8 ,2022-02-11,21:35:00,21:45:00,Windy,Jam ,motorcycle ,No ,10,633,55,17
0x3a26 ,2022-03-11,09:50:00,09:55:00,Cloudy,Low ,motorcycle ,No ,5,771,33,22
0xbdc5 ,2022-03-18,19:40:00,19:50:00,Sandstorms,Jam ,scooter ,No ,10,300,80,62
0x99d3 ,2022-04-03,20:50:00,21:00:00,Windy,Jam ,motorcycle ,No ,10,288,78,55
0x9bb2 ,2022-03-02,22:45:00,22:50:00,Windy,Low ,motorcycle ,No ,5,325,77,8
0x5d53 ,2022-03-15,15:40:00,15:50:00,Sunny,Medium ,motorcycle ,No ,10,474,3,46
0x6954 ,2022-03-17,12:35:00,12:45:00,Fog,High ,motorcycle ,No ,10,619,183,61
0xd959 ,2022-02-12,20:20:00,20:30:00,Fog,Jam ,motorcycle ,No ,10,633,96,59
0xbc85 ,2022-03-21,12:10:00,12:15:00,Sandstorms,High ,motorcycle ,No ,5,365,53,54
0xc303 ,2022-02-18,18:20:00,18:35:00,Sunny,Medium ,motorcycle ,No ,15,641,149,15
0x21f1 ,2022-03-13,18:40:00,18:50:00,Windy,Medium ,motorcycle ,No ,10,125,81,35
0x1250 ,2022-03-06,21:15:00,21:20:00,Sandstorms,Jam ,scooter ,No ,5,729,115,21
0x7267 ,2022-04-04,20:35:00,20:50:00,Windy,Jam ,scooter ,No ,15,432,106,83
0x5ada ,2022-03-09,21:50:00,22:00:00,Sunny,Jam ,motorcycle ,No ,10,826,41,95
0x8046 ,2022-03-13,19:25:00,19:30:00,Fog,Jam ,scooter ,No ,5,529,184,46
0x718b ,2022-03-03,23:20:00,23:30:00,Stormy,Low ,scooter ,No ,10,686,187,73
0x2cab ,2022-04-06,18:25:00,18:30:00,Sandstorms,Medium ,motorcycle ,No ,5,775,162,86
0x8a55 ,2022-04-03,17:35:00,17:45:00,Fog,Medium ,motorcycle ,No ,10,659,156,76
0x4113 ,2022-03-11,11:00:00,11:05:00,Windy,Low ,scooter ,No ,5,506,71,19
0x92b6 ,2022-03-30,16:50:00,16:55:00,Sunny,Medium ,motorcycle ,No ,5,895,30,1
0xa654 ,2022-03-29,19:55:00,20:00:00,Windy,Jam ,motorcycle ,No ,5,830,52,1
0x431e ,2022-03-30,10:15:00,10:20:00,Fog,Low ,scooter ,No ,5,486,42,77
0xde79 ,2022-02-11,22:10:00,22:15:00,Stormy,Low ,motorcycle ,No ,5,47,30,51
0xb179 ,2022-03-24,18:45:00,18:55:00,Cloudy,Medium ,motorcycle ,No ,10,710,3,74
0xc0dc ,2022-02-11,18:25:00,18:30:00,Stormy,Medium ,motorcycle ,No ,5,631,122,56
0x62a8 ,2022-03-09,21:00:00,21:05:00,Sunny,Jam ,motorcycle ,No ,5,117,28,49
0x120d ,2022-03-04,22:40:00,22:55:00,Windy,Low ,motorcycle ,No ,15,327,139,88
0x201b ,2022-03-29,22:20:00,22:35:00,Stormy,Low ,motorcycle ,No ,15,58,83,11
0xd58e ,2022-02-18,20:10:00,20:20:00,Stormy,Jam ,motorcycle ,No ,10,467,66,33
0xb8a4 ,2022-03-04,18:00:00,18:15:00,Cloudy,Medium ,motorcycle ,No ,15,186,39,97
0x2f82 ,2022-03-09,18:55:00,19:05:00,Fog,Medium ,motorcycle ,No ,10,655,174,6
0x1bf0 ,2022-03-31,19:30:00,19:45:00,Cloudy,Jam ,scooter ,No ,15,391,64,98
0x3177 ,2022-03-14,20:30:00,20:35:00,Fog,Jam ,motorcycle ,No ,5,709,40,13
0x7ff ,2022-04-03,12:00:00,12:15:00,Sunny,High ,scooter ,No ,15,627,98,99
0xee2 ,2022-03-05,16:45:00,17:00:00,Windy,Medium ,motorcycle ,No ,15,12,31,29
0x6cfe ,2022-03-02,19:10:00,19:20:00,Cloudy,Jam ,scooter ,No ,10,565,79,34
0xdeea ,2022-02-14,21:25:00,21:35:00,Stormy,Jam ,motorcycle ,No ,10,622,29,83
